scene_id;rt;accuracy;confResp;subnum;run;scene_num;high.conf.correct
A5;0.852287272922695;1;1;3;5;5;1
A11;0.568287798669189;1;1;3;5;11;1
B16;0.734887884929776;1;1;3;5;16;1
B8;0.901928985957056;1;1;3;5;8;1
B9;1.06996425846592;1;1;3;5;9;1
A8;0.851432051509619;1;1;3;5;8;1
B3;0.61799483327195;1;1;3;5;3;1
B1;0.669517277739942;1;1;3;5;1;1
A7;0.667781537398696;1;1;3;6;7;1
A16;0.901841387152672;1;1;3;6;16;1
B9;2.1540942247957;1;1;3;6;9;1
B10;1.26930062146857;1;1;3;6;10;1
A2;0.651541776489466;1;1;3;6;2;1
A10;0.768278132192791;1;1;3;6;10;1
A13;0.701654711272568;1;1;3;6;13;1
B7;0.8180988188833;1;1;3;6;7;1
A5;0.902248797006905;1;1;3;6;5;1
B8;0.61828406015411;1;1;3;6;8;1
B5;0.718283380847424;1;1;3;6;5;1
B11;0.717787239234895;1;1;3;6;11;1
A1;0.568105426616967;1;1;3;6;1;1
A0;0.768275489099324;1;1;3;6;0;1
A4;0.818468092940748;1;1;3;6;4;1
A6;0.618054868653417;1;1;3;6;6;1
A9;0.701501413248479;1;1;3;6;9;1
A3;0.568030665628612;1;1;3;6;3;1
B0;0.551270220428705;1;1;3;6;0;1
B1;0.634772647172213;1;1;3;6;1;1
B15;0.818548518233001;1;1;3;6;15;1
A11;0.534683085046709;1;1;3;6;11;1
B14;0.818770913407207;1;1;3;6;14;1
A15;0.785191120579839;1;1;3;6;15;1
B6;0.551419742405415;1;1;3;6;6;1
B17;0.601530411280692;1;1;3;6;17;1
B16;0.751802382990718;1;1;3;6;16;1
A12;0.951988681685179;1;1;3;6;12;1
B13;0.618171541020274;1;1;3;6;13;1
A14;0.534630601294339;1;1;3;6;14;1
A8;0.767991170752794;1;1;3;6;8;1
B3;0.551090491935611;1;1;3;6;3;1
B12;0.8685900894925;1;1;3;6;12;1
B2;0.685032082721591;1;1;3;6;2;1
A17;0.752147869672626;1;1;3;6;17;1
B4;0.668085112702101;1;1;3;6;4;1
B2;2.0040234975749627;0;0;4;1;2;0
B8;1.4196897647925653;0;1;4;1;8;0
B0;2.33804931351915;0;0;4;1;0;0
A3;1.3528217722196132;1;1;4;1;3;1
B3;2.221104332304094;0;0;4;1;3;0
B4;1.3863516739802435;0;1;4;1;4;0
B5;2.087608110741712;0;0;4;1;5;0
B1;na;0;0;4;1;1;0
A12;1.2024069245671853;1;1;4;1;12;1
A17;1.0523824950796552;1;1;4;1;17;1
B15;1.9704981268732809;1;0;4;1;15;0
A4;1.0355340989190154;0;0;4;1;4;0
B6;0.9017671521869488;1;1;4;1;6;1
B12;1.9874329888843931;0;0;4;1;12;0
A13;2.0663110613822937;1;1;4;1;13;1
A5;3.623539801861625;0;0;4;1;5;0
A10;2.0039408074808307;0;0;4;1;10;0
B9;2.722676199860871;1;1;4;1;9;1
B10;1.8202328010229394;1;0;4;1;10;0
B16;1.152308413758874;0;1;4;1;16;0
A7;2.0542647338006645;0;0;4;1;7;0
B7;0.5845346056157723;0;0;4;1;7;0
A2;1.2525507449172437;1;1;4;1;2;1
B14;2.421679991472047;0;0;4;1;14;0
A6;0.8864120868383907;1;0;4;1;6;0
B13;1.3871891474118456;1;0;4;1;13;0
B17;3.0557807193836197;1;1;4;1;17;1
A16;1.1190265824552625;0;1;4;1;16;0
B11;1.6366580804460682;0;0;4;1;11;0
A14;1.402956153091509;0;0;4;1;14;0
A11;1.0851342034293339;0;0;4;1;11;0
A9;2.9727953264373355;1;0;4;1;9;0
A0;2.6055080685182475;0;0;4;1;0;0
A15;1.7201954960473813;1;0;4;1;15;0
A8;1.3857634035521187;1;0;4;1;8;0
A1;na;0;0;4;1;1;0
A12;2.13754161883844;0;0;4;2;12;0
A13;0.934869632765185;1;1;4;2;13;1
B0;2.77226459933445;1;0;4;2;0;0
A14;1.43753912678221;1;0;4;2;14;0
B10;1.08669323322829;1;1;4;2;10;1
B16;1.13560425338801;1;0;4;2;16;0
A15;2.00402614061022;0;0;4;2;15;0
B13;1.56984521466075;1;1;4;2;13;1
B6;0.85172565607354;1;1;4;2;6;1
A5;1.0692086139461;0;0;4;2;5;0
A9;2.37129112135153;1;0;4;2;9;0
A8;1.33623541687848;0;0;4;2;8;0
A2;0.902248944854364;1;1;4;2;2;1
A10;0.952748446085025;1;1;4;2;10;1
A11;3.64033080579247;0;0;4;2;11;0
A16;2.35465379268862;1;0;4;2;16;0
B9;0.818499706627335;1;0;4;2;9;0
B17;0.784940731187817;1;0;4;2;17;0
B12;3.69085258431733;1;0;4;2;12;0
B2;0.81850763579132;1;1;4;2;2;1
A7;0.80152142274892;0;0;4;2;7;0
A17;1.23694232304115;0;0;4;2;17;0
A0;1.20254511898383;1;0;4;2;0;0
B4;2.47154931089608;1;1;4;2;4;1
B14;2.38821163534885;0;0;4;2;14;0
B1;2.5718161847326;1;0;4;2;1;0
B3;1.46974938467611;1;0;4;2;3;0
B7;1.31963282567449;0;0;4;2;7;0
B8;1.62031904043397;0;0;4;2;8;0
A1;1.43617568368791;1;0;4;2;1;0
A4;0.985591151344124;1;1;4;2;4;1
A3;0.784912035043817;1;0;4;2;3;0
B5;3.62389170692768;1;1;4;2;5;1
B15;1.05223033012589;1;0;4;2;15;0
B11;1.00184183754027;1;0;4;2;11;0
A6;1.03559073596261;1;1;4;2;6;1
B15;2.9056490570656;0;0;4;3;15;0
B14;2.15414156700717;0;0;4;3;14;0
A14;1.67080079531297;0;1;4;3;14;0
A16;2.85542934300611;1;0;4;3;16;0
A8;2.10431906761369;1;1;4;3;8;1
A0;1.73700386867858;1;0;4;3;0;0
A7;3.00609339377843;1;0;4;3;7;0
B1;1.15228387102252;1;0;4;3;1;0
B11;0.91863253939664;0;1;4;3;11;0
A9;0.768204476451501;1;1;4;3;9;1
A11;2.13762695196783;1;1;4;3;11;1
B5;1.25272367679281;1;1;4;3;5;1
A10;1.55299153237138;1;1;4;3;10;1
B12;2.63839646102861;0;0;4;3;12;0
B6;3.25773379218299;1;1;4;3;6;1
B3;1.28590242867358;1;0;4;3;3;0
B0;0.868577827990521;1;0;4;3;0;0
B16;2.15412080008537;1;1;4;3;16;1
B10;0.734976261504926;1;1;4;3;10;1
A13;0.901844556152355;0;1;4;3;13;0
A4;0.969011214911006;1;1;4;3;4;1
B9;1.16909677459626;1;0;4;3;9;0
A3;1.23584507417399;1;0;4;3;3;0
A5;0.735014774778392;1;0;4;3;5;0
B13;0.801924678729847;1;1;4;3;13;1
B8;2.13803549407749;1;0;4;3;8;0
B7;0.66818567289738;1;1;4;3;7;1
B2;2.42161013907753;1;0;4;3;2;0
A15;2.50487003306625;1;0;4;3;15;0
A17;2.78879129688721;0;0;4;3;17;0
A2;0.718246048025321;1;1;4;3;2;1
A1;2.13768736482598;1;0;4;3;1;0
A6;0.618089050112758;1;1;4;3;6;1
B4;1.05218464287464;1;1;4;3;4;1
A12;0.785042677889578;0;0;4;3;12;0
B17;0.818587682908401;0;0;4;3;17;0
B1;1.3358778482070193;1;1;4;4;1;1
A9;0.9521156211267225;1;1;4;4;9;1
B4;0.8684305716305971;1;1;4;4;4;1
A7;1.0854660967015661;1;1;4;4;7;1
B15;2.6721249701222405;1;0;4;4;15;0
A12;2.9389928115997463;0;0;4;4;12;0
A4;1.0184164879028685;1;1;4;4;4;1
A3;1.0353891080594622;0;0;4;4;3;0
B13;0.7515750769525766;1;1;4;4;13;1
A14;1.102565583831165;0;0;4;4;14;0
B8;2.2378677728120238;1;0;4;4;8;0
B14;2.1711670483928174;0;0;4;4;14;0
B12;2.2210099371732213;0;0;4;4;12;0
A15;1.8203003879170865;1;1;4;4;15;1
B3;1.0189167819917202;0;0;4;4;3;0
A1;na;0;0;4;4;1;0
A5;1.6699569029733539;1;0;4;4;5;0
B9;2.4213620687369257;1;1;4;4;9;1
B10;2.0040034858393483;1;1;4;4;10;1
A13;0.6846923587145284;1;1;4;4;13;1
A17;1.2857121281558648;1;1;4;4;17;1
A16;0.6021883809589781;1;1;4;4;16;1
A8;2.905884667299688;1;1;4;4;8;1
B2;0.7349082970176823;1;1;4;4;2;1
B7;1.2694406749214977;1;0;4;4;7;0
B5;1.3361213876050897;1;1;4;4;5;1
B16;0.6348207738483325;1;1;4;4;16;1
B17;1.9539793584262952;1;1;4;4;17;1
A6;0.5680856896215118;1;1;4;4;6;1
B11;0.9519691199529916;1;1;4;4;11;1
A0;0.7851431142771617;1;1;4;4;0;1
A10;1.4027647197945043;1;1;4;4;10;1
A11;0.7516370001249015;1;1;4;4;11;1
B0;0.5343900300795212;1;0;4;4;0;0
A2;0.6347426146967337;1;1;4;4;2;1
B6;0.584647124633193;1;1;4;4;6;1
B1;0.801652065652888;1;1;4;5;1;1
A6;1.26905743073439;1;1;4;5;6;1
A15;1.01892924221465;1;1;4;5;15;1
B8;0.952219455793966;1;0;4;5;8;0
B4;0.935631212603766;1;1;4;5;4;1
A2;0.75189715315355;1;1;4;5;2;1
B3;1.01884730724851;1;0;4;5;3;0
B15;0.918448280193843;1;1;4;5;15;1
B16;0.851822316646576;1;1;4;5;16;1
B12;1.53624772600597;1;1;4;5;12;1
A8;0.685087307938375;0;0;4;5;8;0
A5;1.01902590278769;0;1;4;5;5;0
A0;1.06900585326366;1;1;4;5;0;1
A11;0.80143004830461;1;1;4;5;11;1
A9;0.551208219781984;1;1;4;5;9;1
A12;0.584526676451787;1;1;4;5;12;1
A13;0.76824525516713;1;1;4;5;13;1
B10;0.701089168665931;1;1;4;5;10;1
A14;0.568015459633898;1;1;4;5;14;1
B0;0.768492192786653;1;1;4;5;0;1
A4;1.36934846977238;1;1;4;5;4;1
B6;0.567921064561233;1;1;4;5;6;1
B9;0.701775609981269;1;1;4;5;9;1
B14;0.835234073456377;1;1;4;5;14;1
B17;3.94122242432786;1;0;4;5;17;0
A1;2.15376436413499;1;0;4;5;1;0
B7;2.40474852762418;1;0;4;5;7;0
A3;0.484441418782808;1;0;4;5;3;0
A17;1.66959442570806;1;1;4;5;17;1
B13;0.551245222683065;1;1;4;5;13;1
B5;0.918496232887264;0;0;4;5;5;0
A7;0.718065942171961;1;1;4;5;7;1
B2;0.668294038565364;1;1;4;5;2;1
B11;1.01898436888587;1;1;4;5;11;1
A16;0.668199265841395;1;1;4;5;16;1
A10;0.684910222655162;1;1;4;5;10;1
A0;1.00223942979937;1;1;4;6;0;1
B5;0.901658408984076;1;1;4;6;5;1
A7;1.38644871208817;1;1;4;6;7;1
A10;1.7368037510314;1;1;4;6;10;1
A8;2.40490673383465;0;0;4;6;8;0
B1;1.00215560692595;0;0;4;6;1;0
B8;0.634870992042124;0;1;4;6;8;0
B3;2.40485273988452;0;1;4;6;3;0
A15;0.785198618657887;1;1;4;6;15;1
B10;0.685063520388212;1;1;4;6;10;1
A14;0.651538149570115;1;1;4;6;14;1
A1;1.05190749879694;1;1;4;6;1;1
A2;0.851559520640876;1;1;4;6;2;1
A9;0.668196622747928;1;1;4;6;9;1
B6;0.567903318267781;1;1;4;6;6;1
B11;0.634668986545876;1;1;4;6;11;1
B2;1.06854973599548;1;1;4;6;2;1
A13;0.634750921512023;1;1;4;6;13;1
A6;0.768250918830745;1;1;4;6;6;1
A12;0.885063746885862;1;1;4;6;12;1
B4;0.667868127755355;1;1;4;6;4;1
B15;1.00203629152384;1;1;4;6;15;1
A11;0.768257715273649;1;1;4;6;11;1
B16;0.634421671275049;1;1;4;6;16;1
A4;0.768367968790699;1;1;4;6;4;1
B7;1.36938056413783;1;1;4;6;7;1
A3;1.06878836691612;1;1;4;6;3;1
B14;0.63486041984288;1;1;4;6;14;1
B12;0.835148362733889;1;1;4;6;12;1
B17;0.868390925694257;1;1;4;6;17;1
A17;1.83713330328465;1;1;4;6;17;1
B13;0.902783598809037;1;1;4;6;13;1
B9;0.901860414538532;1;1;4;6;9;1
A5;0.701430878951214;1;1;4;6;5;1
A16;0.718155806302093;1;1;4;6;16;1
B0;0.701862453483045;1;1;4;6;0;1
A15;2.7389238653704524;1;0;5;1;15;0
B12;2.220995211508125;1;1;5;1;12;1
B9;2.7221441889414564;1;0;5;1;9;0
B8;na;0;0;5;1;8;0
A0;2.1874653097474948;0;0;5;1;0;0
A14;2.3211427700007334;0;0;5;1;14;0
B2;2.488177200080827;1;0;5;1;2;0
B6;1.8368584247073159;1;1;5;1;6;1
B14;1.6197949587367475;0;0;5;1;14;0
A8;1.65353366243653;1;0;5;1;8;0
A2;2.2542619396699592;1;0;5;1;2;0
A9;1.3361519715981558;1;0;5;1;9;0
B11;2.237709566601552;1;1;5;1;11;1
A17;2.822109376080334;1;1;5;1;17;1
B5;1.285906582023017;1;1;5;1;5;1
B4;2.2539462824352086;1;0;5;1;4;0
A13;1.5864595109596848;1;1;5;1;13;1
B1;1.9706189526477829;1;0;5;1;1;0
B17;1.3028440872440115;1;1;5;1;17;1
A1;2.655180668574758;1;0;5;1;1;0
B15;2.470553631079383;0;0;5;1;15;0
A16;1.8204653905704618;1;0;5;1;16;0
B16;1.5533698679646477;0;0;5;1;16;0
B3;2.054304002202116;0;0;5;1;3;0
A3;0.651336143957451;0;1;5;1;3;0
B0;1.5363175784004852;0;1;5;1;0;0
A6;2.3212798316963017;1;0;5;1;6;0
A4;1.4529851890401915;1;0;5;1;4;0
A5;2.0037108609685674;1;0;5;1;5;0
A7;1.569955845712684;1;0;5;1;7;0
A10;2.087569975061342;1;1;5;1;10;1
B10;2.054143530433066;1;1;5;1;10;1
A11;1.3693397854221985;1;0;5;1;11;0
B13;2.3045439545530826;1;1;5;1;13;1
A12;2.2044341540895402;0;0;5;1;12;0
B7;1.1693444674601778;0;0;5;1;7;0
B15;2.58845162554644;1;0;5;2;15;0
A4;2.68903302389663;0;0;5;2;4;0
A10;2.20428010134492;1;1;5;2;10;1
A12;1.52004612516612;1;0;5;2;12;0
B6;1.57034286565613;1;1;5;2;6;1
B0;1.60329016076867;0;0;5;2;0;0
B4;1.82034834066872;1;0;5;2;4;0
A3;1.41955610131845;1;0;5;2;3;0
A17;1.15231218957342;1;1;5;2;17;1
B17;1.31945083185565;1;1;5;2;17;1
A13;1.4697361694416;1;0;5;2;13;0
A5;2.10425638919696;1;1;5;2;5;1
B7;1.58674269623589;1;0;5;2;7;0
A2;2.75557252147701;0;0;5;2;2;0
A0;1.7869173650397;0;0;5;2;0;0
B14;1.87040003144648;1;0;5;2;14;0
B3;0.718182992190123;1;1;5;2;3;1
A16;2.70556802826468;1;0;5;2;16;0
A15;1.98728611005936;1;0;5;2;15;0
B10;0.501287926919758;1;1;5;2;10;1
A14;2.120770626585;1;1;5;2;14;1
B5;1.18575184955262;1;1;5;2;5;1
B12;2.40457144239917;1;0;5;2;12;0
A1;2.87239403394051;1;0;5;2;1;0
B13;1.57026055315509;1;1;5;2;13;1
A9;2.17116100713611;1;0;5;2;9;0
B8;1.83698189351708;0;0;5;2;8;0
B1;1.7198960747337;1;0;5;2;1;0
B16;1.36939038115088;1;0;5;2;16;0
B9;1.40309510263614;0;0;5;2;9;0
A8;1.60311873920728;1;0;5;2;8;0
A7;1.97072958364151;1;0;5;2;7;0
B11;1.35226521850564;1;0;5;2;11;0
A6;1.68796296080109;1;1;5;2;6;1
A11;1.78694643860217;1;0;5;2;11;0
B2;2.75526970194187;1;0;5;2;2;0
A15;1.98734425753355;1;0;5;3;15;0
A3;1.48613222420681;1;0;5;3;3;0
B5;1.72008410992566;1;1;5;3;5;1
B11;1.40276132151484;1;1;5;3;11;1
B6;1.13561709120404;1;1;5;3;6;1
A12;1.63664297724608;1;0;5;3;12;0
B17;1.13567712646909;1;1;5;3;17;1
A8;1.48638746852521;1;1;5;3;8;1
A14;1.95391139388084;0;0;5;3;14;0
A13;1.22408306470606;1;1;5;3;13;1
B2;3.17315652000252;1;0;5;3;2;0
A7;1.73691173910629;1;1;5;3;7;1
B4;2.47140243207105;1;1;5;3;4;1
B9;1.41968825436197;0;0;5;3;9;0
A4;2.02147979824804;1;1;5;3;4;1
B3;0.567638634238392;1;1;5;3;3;1
B0;2.23758609779179;1;0;5;3;0;0
B12;1.21933952113613;1;0;5;3;12;0
A0;1.58638210687786;1;0;5;3;0;0
A5;0.968621551874094;1;1;5;3;5;1
B8;0.73494794301223;1;1;5;3;8;1
B10;1.63674454635475;0;1;5;3;10;0
A2;1.88646872388199;1;1;5;3;2;1
A17;1.11854554491583;1;1;5;3;17;1
A1;1.58657882630359;1;0;5;3;1;0
B13;1.2024903697893;1;1;5;3;13;1
B16;1.25246088078711;0;0;5;3;16;0
A11;1.08557106403168;1;1;5;3;11;1
A16;1.65343926730566;0;0;5;3;16;0
A9;2.22098312887829;0;0;5;3;9;0
B14;1.61991729470901;1;0;5;3;14;0
B15;0.986578524345532;1;0;5;3;15;0
B1;2.37153692624997;0;0;5;3;1;0
B7;0.986284766579047;1;1;5;3;7;1
A6;0.935534174437635;1;1;5;3;6;1
A10;1.73680677160155;1;1;5;3;10;1
B8;1.08545288129244;1;1;5;4;8;1
A4;1.58647725719493;1;1;5;4;4;1
A13;0.784998878603801;1;1;5;4;13;1
A6;0.885324277449399;1;1;5;4;6;1
B2;1.9706030942034;1;1;5;4;2;1
B6;0.935779224149883;1;1;5;4;6;1
A14;1.95405109878629;1;0;5;4;14;0
B0;1.56964245403651;1;0;5;4;0;0
A12;1.98732726636808;0;0;5;4;12;0
B17;1.26927718252409;1;0;5;4;17;0
B9;1.25264740549028;1;1;5;4;9;1
A8;1.35266281082295;1;1;5;4;8;1
A5;0.584701118641533;1;1;5;4;5;1
B3;0.484434999874793;1;1;5;4;3;1
B14;2.72204526292626;0;0;5;4;14;0
A1;0.768401195877232;1;0;5;4;1;0
A7;2.52183472388424;1;1;5;4;7;1
B15;0.868438500794582;1;1;5;4;15;1
B10;0.467670804122463;1;1;5;4;10;1
B11;1.03559300152119;1;0;5;4;11;0
A3;0.668055407702923;1;1;5;4;3;1
A9;0.819536164985038;1;1;5;4;9;1
A0;1.92053667781875;0;0;5;4;0;0
A2;0.768298494047485;1;1;5;4;2;1
B7;1.28615956101567;1;1;5;4;7;1
B13;1.30266171577387;1;1;5;4;13;1
B12;1.93725896207616;1;1;5;4;12;1
B1;1.0522930084262;1;0;5;4;1;0
A17;1.20247224590275;1;1;5;4;17;1
B4;1.16930368880276;1;1;5;4;4;1
A16;0.885083758737892;1;1;5;4;16;1
A11;0.952444871421903;1;1;5;4;11;1
A10;0.618058088584803;1;1;5;4;10;1
B16;1.68696275015827;1;1;5;4;16;1
A15;0.501214298885316;1;1;5;4;15;1
B5;1.21918773371726;1;1;5;4;5;1
A12;2.50490703585092;1;0;5;5;12;0
B15;1.2022921401076;1;1;5;5;15;1
B10;0.451115410542116;1;1;5;5;10;1
B2;0.735810714424588;1;1;5;5;2;1
B9;1.80379219178576;1;1;5;5;9;1
A1;1.65323424106464;1;0;5;5;1;0
A14;0.751940197194926;1;1;5;5;14;1
A7;0.601390553405508;1;1;5;5;7;1
A17;0.784893156029284;1;1;5;5;17;1
A8;0.869129095575772;1;1;5;5;8;1
B14;0.81797826802358;1;1;5;5;14;1
A4;0.634717694367282;1;1;5;5;4;1
A6;0.768108193413354;1;1;5;5;6;1
B6;0.701322513399646;1;1;5;5;6;1
B5;0.500822747941129;1;1;5;5;5;1
A11;1.13597881316673;1;1;5;5;11;1
B12;0.901888355496339;1;1;5;5;12;1
B3;0.417548128287308;1;1;5;5;3;1
A3;0.56758690578863;1;1;5;5;3;1
A15;0.751406676135957;1;1;5;5;15;1
B0;0.584793248213828;1;1;5;5;0;1
A10;1.30281048256438;1;1;5;5;10;1
A16;0.768687401898205;1;1;5;5;16;1
B1;0.885593492421322;1;1;5;5;1;1
A9;0.81855785404332;1;1;5;5;9;1
A5;0.567942964145914;1;1;5;5;5;1
B11;1.16906203725375;1;1;5;5;11;1
B4;0.751618876238354;1;1;5;5;4;1
A13;1.50336499721743;0;1;5;5;13;0
B13;2.62145933345892;1;1;5;5;13;1
B8;0.751579985488206;1;1;5;5;8;1
A2;0.9186144155683;1;1;5;5;2;1
B17;0.802040595910512;1;1;5;5;17;1
A0;0.668309141765349;1;1;5;5;0;1
B16;0.818689629551955;1;1;5;5;16;1
B7;0.584778522606939;1;1;5;5;7;1
A1;1.30333569692448;1;1;5;6;1;1
A6;1.00214125891216;1;1;5;6;6;1
A9;0.618296719272621;1;1;5;6;9;1
B5;1.06880384776741;1;1;5;6;5;1
B6;0.768314729910344;1;1;5;6;6;1
B0;0.601409054826945;1;1;5;6;0;1
B15;0.568366987048648;1;1;5;6;15;1
B11;1.33611761184875;1;1;5;6;11;1
A11;1.11893180967309;1;1;5;6;11;1
A5;0.55125164159108;1;1;5;6;5;1
B16;0.601322966511361;1;1;5;6;16;1
A7;0.568048309185542;1;1;5;6;7;1
B2;0.918538899393752;1;1;5;6;2;1
B8;2.35443592874799;1;1;5;6;8;1
A17;1.00214730028529;1;1;5;6;17;1
B3;0.518833714304492;1;1;5;6;3;1
B7;0.551584289991297;1;1;5;6;7;1
B1;1.58638323971536;0;0;5;6;1;0
A4;1.08567829686217;1;1;5;6;4;1
A14;0.484433489618823;1;1;5;6;14;1
B13;2.30450619652402;1;1;5;6;13;1
B4;0.902317664586008;1;1;5;6;4;1
B9;0.685307437437586;1;1;5;6;9;1
A13;0.751626427983865;1;1;5;6;13;1
A2;1.3025676982943;1;1;5;6;2;1
A0;1.38618251797743;1;1;5;6;0;1
A15;0.551230119541287;1;1;5;6;15;1
A8;1.10258786112536;1;1;5;6;8;1
A3;0.684769385145046;1;1;5;6;3;1
A16;0.735101240687072;1;1;5;6;16;1
B14;1.285971903475;1;1;5;6;14;1
A10;0.55099904013332;1;1;5;6;10;1
B10;0.450955316307954;1;1;5;6;10;1
B12;1.67012001771946;1;1;5;6;12;1
A12;1.11917346122209;1;1;5;6;12;1
B17;0.868413958116435;1;1;5;6;17;1
A9;3.55679645377677;1;0;6;1;9;0
A5;2.7221681442461;1;0;6;1;5;0
B5;1.87053888326045;1;1;6;1;5;1
B14;2.48846301971935;0;0;6;1;14;0
A6;2.35576226009289;1;1;6;1;6;1
B3;1.72006048844196;1;0;6;1;3;0
B0;1.46992569213035;1;1;6;1;0;1
A14;2.47161272296216;0;0;6;1;14;0
A15;1.83707163459621;1;1;6;1;15;1
A11;1.18582448537927;1;1;6;1;11;1
B6;0.935081784031354;1;1;6;1;6;1
A4;2.42145262868144;1;0;6;1;4;0
B4;0.851684010238387;1;1;6;1;4;1
B16;1.85286583798006;0;0;6;1;16;0
A2;2.55503617227077;1;0;6;1;2;0
B12;0.835133512562606;1;1;6;1;12;1
B1;1.53631156455958;1;1;6;1;1;1
B13;1.11895266646752;1;1;6;1;13;1
A10;1.58666724560317;1;0;6;1;10;0
B8;0.785181087732781;1;1;6;1;8;1
A12;1.1189473803388;1;1;6;1;12;1
A13;0.885144839994609;1;1;6;1;13;1
A16;1.50325625651749;0;0;6;1;16;0
B17;1.18622207792941;0;1;6;1;17;0
A8;0.768425563757773;1;1;6;1;8;1
B9;1.13642483879812;1;1;6;1;9;1
A3;1.53656341088936;0;0;6;1;3;0
A17;2.25454909302061;1;0;6;1;17;0
A0;2.7722372415592;1;0;6;1;0;0
B15;1.00174215761945;1;0;6;1;15;0
A7;2.40481944091152;1;0;6;1;7;0
B10;1.08540650346549;1;0;6;1;10;0
B7;0.768274909001775;1;0;6;1;7;0
B2;1.21921999368351;1;0;6;1;2;0
A1;0.901974369829986;1;1;6;1;1;1
B11;0.768156726204325;1;1;6;1;11;1
A15;2.33817303768592;1;1;6;2;15;1
A7;2.48829008772736;1;1;6;2;7;1
B10;0.768604537006468;1;1;6;2;10;1
B5;0.56804345198907;1;1;6;2;5;1
A1;2.15434557705885;1;1;6;2;1;1
B17;1.75366630923236;1;1;6;2;17;1
A9;1.36940349789802;1;1;6;2;9;1
A11;1.45287641027244;1;1;6;2;11;1
A6;0.718325127207208;1;1;6;2;6;1
B0;1.10240745497867;0;0;6;2;0;0
B12;0.801508812699467;1;1;6;2;12;1
B8;2.20443846192211;1;1;6;2;8;1
A13;0.768200525606517;0;1;6;2;13;0
B3;1.63665251998464;1;1;6;2;3;1
A5;0.668229599308688;1;1;6;2;5;1
B16;0.584758197306655;1;1;6;2;16;1
A10;0.534513147373218;1;1;6;2;10;1
A2;0.600621497898828;1;1;6;2;2;1
A8;1.16911125043407;1;0;6;2;8;0
A17;0.517949811939616;1;1;6;2;17;1
B13;1.15229455829831;0;1;6;2;13;0
A4;1.20270951959537;1;1;6;2;4;1
A3;0.969517904857639;1;1;6;2;3;1
B14;1.11900930356933;1;1;6;2;14;1
A14;0.813475857488811;1;1;6;2;14;1
B4;0.518495793745387;1;1;6;2;4;1
B15;1.0853838485782;1;1;6;2;15;1
B1;0.634915270842612;1;1;6;2;1;1
A16;0.618160502053797;1;1;6;2;16;1
B11;1.33601516368799;1;1;6;2;11;1
B6;1.36946919700131;1;1;6;2;6;1
B9;0.667669269489124;1;1;6;2;9;1
A0;0.617670024628751;0;1;6;2;0;0
A12;0.684470858308487;1;1;6;2;12;1
B7;0.734906964120455;1;0;6;2;7;0
B2;0.818427829246502;1;1;6;2;2;1
A3;0.9186483364319429;1;1;6;3;3;1
A10;1.9038486807257868;1;0;6;3;10;0
B12;na;0;0;6;3;12;0
B2;1.0523145700572059;1;1;6;3;2;1
A6;0.5678297412814572;1;1;6;3;6;1
B8;1.1023953724070452;0;1;6;3;8;0
B17;0.5178758061374538;1;1;6;3;17;1
A9;0.4341200857888907;1;1;6;3;9;1
B4;0.5680766791338101;1;1;6;3;4;1
B3;0.534334929252509;1;1;6;3;3;1
A12;0.9017229010351002;1;1;6;3;12;1
A13;0.8019147120648995;1;1;6;3;13;1
A11;0.5012867952464148;1;1;6;3;11;1
B7;0.7848933711647987;1;1;6;3;7;1
B11;0.5843655132921413;1;1;6;3;11;1
A2;0.6013517391402274;1;1;6;3;2;1
A17;0.5179418827756308;1;1;6;3;17;1
A14;0.7012969899224117;0;1;6;3;14;0
A1;1.6029062391025946;1;1;6;3;1;1
A15;0.6013600458973087;1;1;6;3;15;1
B5;0.7517765175434761;1;1;6;3;5;1
B0;1.3861163553083315;0;0;6;3;0;0
B6;0.6689175514620729;1;1;6;3;6;1
B13;0.6013453202322125;1;1;6;3;13;1
A8;3.2063497757189907;1;0;6;3;8;0
A0;1.1527393484138884;0;1;6;3;0;0
B14;2.10438182472717;1;1;6;3;14;1
B1;0.8017051547649316;1;1;6;3;1;1
A5;1.5199415505048819;1;1;6;3;5;1
B10;1.2190844421857037;1;1;6;3;10;1
A16;0.5005372974555939;1;1;6;3;16;1
B9;0.6679226261330768;1;1;6;3;9;1
A4;0.5679158297134563;0;1;6;3;4;0
B16;0.7850829167291522;1;1;6;3;16;1
A7;0.8187204542919062;1;1;6;3;7;1
B15;0.5511822053813376;1;1;6;3;15;1
B3;0.852853377815336;1;1;6;4;3;1
A0;0.701530712423846;1;1;6;4;0;1
B11;2.10503390675876;1;1;6;4;11;1
B10;1.08662344625918;1;1;6;4;10;1
A7;0.7683734575985;1;1;6;4;7;1
B9;0.634623778576497;1;1;6;4;9;1
B15;0.801382700738031;1;1;6;4;15;1
A2;0.718271510733757;1;1;6;4;2;1
A15;0.61800229572691;1;1;6;4;15;1
B13;0.634623778518289;1;1;6;4;13;1
A6;0.585431801329833;1;1;6;4;6;1
B2;0.818504478083923;1;1;6;4;2;1
A12;0.551089320506435;1;1;6;4;12;1
A1;0.902110298862681;1;1;6;4;1;1
B14;0.81846181146102;1;1;6;4;14;1
B4;0.53456336556701;1;1;6;4;4;1
A5;0.768438401457388;1;1;6;4;5;1
B6;0.617567700217478;1;1;6;4;6;1
A14;0.801701001357287;1;1;6;4;14;1
